170201173145,0,3,130,300,80,2,5.0000000000000000,0.0000000000000000,0.7000000000000000,0.0000000000000000,0.0000000000000000,4.9172035221159920,9.6656447558226741,13.9268298323355957,13.7293662452436696,0.2782182639601981,1.6465390035161125,-0.8322090157516099,0.0000000000000000,0.0000000000000000,0.0000000000001657,0.0000000000021052,0.0055441340364628,0.0030279082137966,0.0062531447577259,0.0000000000000000,0.0000000000000000,0.0008750229054656,0.0042200760662628,0.0000065797413735,0.0000000000000000
170201173145,1,3,130,300,80,2,5.0000000000000000,0.0000000000000000,0.6990000000000000,0.0000000000000000,0.0000000000000000,4.8824768465310635,9.6068898148132362,14.0091104623326412,13.7197712117207722,0.2798419796888603,1.6454770471533720,-0.8335343236246824,0.0000000000000000,0.0000000000000000,0.0000000001362462,0.0000000017091315,0.0055416976697251,0.0030017573868974,0.0062188422726367,0.0000000000000000,0.0000000000000914,0.0008683205350219,0.0043479134568144,0.0000067576604869,0.0000000000000000
170201173145,2,3,130,300,80,2,5.0000000000000000,0.0000000000000000,0.6980000000000000,0.0000000000000000,0.0000000000000000,4.8481453208293859,9.5487669579639451,14.0903897380303480,13.7102342056740074,0.2814460494346869,1.6444229375520600,-0.8348432145965170,0.0000000000000000,0.0000000000000000,0.0000000001380512,0.0000000017258245,0.0055392392537747,0.0029759715609222,0.0061850677960123,0.0000000000000000,0.0000000000001528,0.0008616065517812,0.0044780600655386,0.0000069392380617,0.0000000000000000
170201173234,0,3,130,300,80,2,5.0000000000000000,0.0000000000000000,0.7900000000000000,0.0000000000000000,0.0000000000000000,9.9771473122971628,17.7727236601475873,1.7442417321941726,14.9125725576136805,0.0404679146477670,1.7836294547761158,-0.6373925510435782,0.0000000000000000,0.0000000000000000,0.0000000000000011,0.0000000000000038,0.0056701915571242,0.0090307132825065,0.0153369642043068,0.0000000000000000,0.0000000000000000,0.0012788598541111,0.0007809936906344,0.0000000744806821,0.0000000000000000
170201173145,3,3,130,300,80,2,5.0000000000000000,0.0000000000000000,0.6970000000000000,0.0000000000000000,0.0000000000000000,4.8142066382483337,9.4912742401054686,14.1706729187372833,13.7007546047221531,0.2830305746565663,1.6433766063658684,-0.8361357713072176,0.0000000000000000,0.0000000000000000,0.0000000001398658,0.0000000017425767,0.0055367588534485,0.0029505443821036,0.0061518147499134,0.0000000000000000,0.0000000000002342,0.0008548808510649,0.0046105790337533,0.0000071244372997,0.0000000000000000
170201173234,1,3,130,301,80,2,5.0000000000000000,0.0000000000000000,0.7900000000000000,0.0000000000000000,0.0000000000000000,9.9758250632458392,17.7694201729437680,1.7494612419764088,14.9125725576137818,0.0404679146506792,1.7836294547745488,-0.6373925510449155,0.0000000000000000,0.0000000000000000,0.0000000000030745,0.0000000000606119,0.0056698890336805,0.0089572362074124,0.0150893140895827,0.0000000000000000,0.0000000000006012,0.0012998759192950,0.0007895066598702,0.0000000742862261,0.0000000000000000
170201173310,0,3,130,300,80,2,5.0000000000000000,0.0000000000000000,0.7900000000000000,0.0000000000000000,0.0000000000000000,9.9771473122577881,17.7727236600780216,1.7442417323041646,14.9125725576137196,0.0404679146498097,1.7836294547747509,-0.6373925510442529,0.0000000000000000,0.0000000000000000,0.0000000000000005,0.0000000000000017,0.0056701915571244,0.0090307132824203,0.0153369642040828,0.0000000000000000,0.0000000000000000,0.0012788598541181,0.0007809936908898,0.0000000744806830,0.0000000000000000
170201173145,4,3,130,300,80,2,5.0000000000000000,0.0000000000000000,0.6960000000000000,0.0000000000000000,0.0000000000000000,4.7806584994949679,9.4344096963877710,14.2499652791769211,13.6913317882743488,0.2845956549881934,1.6423379806082892,-0.8374120697890236,0.0000000000000000,0.0000000000000000,0.0000000001416931,0.0000000017594334,0.0055342565278744,0.0029254697870792,0.0061190767787014,0.0000000000000000,0.0000000000001733,0.0008481433210359,0.0047454921294359,0.0000073133000541,0.0000000000000000
170201173234,2,3,130,302,80,2,5.0000000000000000,0.0000000000000000,0.7900000000000000,0.0000000000000000,0.0000000000000000,9.9840464011819474,17.7845410272656643,1.7255728667929446,14.9125738449363485,0.0399173172821550,1.7840095065870971,-0.6372219030470645,0.0000000000000000,0.0000000000000000,0.0000000000001197,0.0000000000023633,0.0056700409861370,0.0088956632425803,0.0148959576167294,0.0000000000000000,0.0000000000006379,0.0013155806506927,0.0007967200696404,0.0000000722686073,0.0000000000000000
170201173145,5,3,130,300,80,2,5.0000000000000000,0.0000000000000000,0.6950000000000000,0.0000000000000000,0.0000000000000000,4.7474985965193985,9.3781713228707417,14.3282721363517478,13.6819651375710389,0.2861413910264078,1.6413069873636881,-0.8386721869624604,0.0000000000000000,0.0000000000000000,0.0000000001435329,0.0000000017763908,0.0055317323376729,0.0029007418384652,0.0060868477034661,0.0000000000000000,0.0000000000003835,0.0008413938498411,0.0048828205122633,0.0000075058676383,0.0000000000000000
170201173310,1,3,130,300,80,2,5.0000000000000000,0.0000000000000000,0.7900000000000000,0.0001000000000000,0.0000000000000000,9.9879793954198881,17.8262336440107205,1.6594816183287859,14.9129647869026343,0.0402907641733716,1.7836662117318998,-0.6372209449098856,0.0000000000000000,0.0000000000000000,0.0000000046723474,0.0000000920414389,0.0056810954224759,0.0090399355709891,0.0190923477748576,0.0037316294658651,0.0004282647280028,0.0026836883360710,0.0007809809167818,0.0000002588134597,0.0000000000000000
170201173234,3,3,130,303,80,2,5.0000000000000000,0.0000000000000000,0.7900000000000000,0.0000000000000000,0.0000000000000000,9.9768241273608158,17.7700504138907753,1.7484660623912127,14.9125728581693195,0.0402547889605359,1.7837804438231570,-0.6373303904859305,0.0000000000000000,0.0000000000000000,0.0000000048088877,0.0000000950535166,0.0056695223374873,0.0088073197667931,0.0146222286863548,0.0000000000000000,0.0000000000006546,0.0013378886887934,0.0006142016479871,0.0000000732603202,0.0000000000000000
