150807120837    0    0  130  382     5      0.79806            0            0       18.871       10.681       30.117   -0.0037541 1.8e-12   0.011   0.022
150807120837    0    3  130  382     5        0.798            0   7.8863e-05       18.869       10.681       30.115   -0.0012815 5.6e-10   0.011   0.023
150807120837    0    9  130  382     5      0.79799            0   0.00017878       18.868       10.682       30.116   0.00049805 4.3e-09   0.011   0.023
150807120837    0   11  130  382     5        0.798            0   0.00027878       18.867       10.683       30.116    0.0013136 1.9e-09   0.011   0.023
150807120837    0   13  130  382     5      0.79799            0   0.00037877       18.866       10.683       30.117    0.0025133 8.3e-09   0.011   0.023
150807120837    0   15  130  382     5      0.79799            0   0.00047862       18.865       10.684       30.118    0.0053585 5.9e-09   0.011   0.023
150807120837    0   28  130  382     5      0.79803            0    0.0005694        18.87       10.689        30.12   -0.0042092 5.1e-09   0.011   0.023
150807120837    0   30  130  382     5      0.79805            0    0.0006679       18.872       10.691       30.122   -0.0073638 4.6e-09   0.011   0.023
150807120837    0   33  130  382     5      0.79801            0   0.00076145       18.865       10.688       30.121    0.0034355 8.2e-09   0.011   0.023
150807120837    0   35  130  382     5        0.798            0    0.0008609       18.862       10.688       30.121    0.0083179 5.3e-09   0.011   0.023
150807120837    0   49  130  382     5      0.79804            0   0.00095206       18.868       10.692       30.124  -0.00073056 4.6e-09   0.011   0.023
150807120837    0   51  130  382     5      0.79805            0    0.0010515       18.868       10.694       30.125   -0.0017949   6e-09   0.011   0.023
150807120837    0   53  130  382     5      0.79807            0    0.0011507       18.869       10.696       30.126   -0.0031176 6.5e-09   0.011   0.023
150807120837    0   55  130  382     5      0.79809            0    0.0012486       18.871       10.699       30.128   -0.0066175 9.2e-09   0.011   0.023
150807120837    0   59  130  382     5      0.79808            0    0.0013484       18.868       10.699       30.129   -0.0017381 9.2e-09   0.011   0.023
150807120837    0   61  130  382     5       0.7981            0     0.001447       18.869       10.701        30.13   -0.0036608 9.2e-09   0.011   0.023
150807120837    0   63  130  382     5      0.79812            0    0.0015442       18.871       10.704       30.132    -0.007316 7.4e-09   0.011   0.023
150807120837    0   66  130  382     5       0.7981            0    0.0016426       18.865       10.702       30.132    0.0016477 7.1e-09   0.011   0.023
150807120837    0   68  130  382     5      0.79811            0    0.0017425       18.864       10.702       30.133    0.0037692 9.5e-09   0.011   0.023
150807120837    0   70  130  382     5      0.79811            0    0.0018425       18.861       10.702       30.134    0.0081095   6e-09   0.011   0.023
150807120837    0   81  130  382     5      0.79812            0    0.0019418        18.86       10.704       30.135     0.008643 9.3e-09   0.011   0.023
150807120839    0    0  130  382     5         0.79            0            0       17.774       9.9707       29.825       1.7416 9.6e-15  0.0091   0.015
150807120839    0    3  130  382     5      0.78993            0    0.0001868       17.775       9.9731       29.824       1.7405 1.5e-09  0.0091   0.016
150807120839    0    8  130  382     5      0.78998            0   0.00038032        17.78       9.9776       29.827       1.7313 3.4e-09  0.0091   0.016
150807120839    0   14  130  382     5      0.78999            0   0.00058003       17.781       9.9789       29.829       1.7302 8.8e-10  0.0091   0.016
150807120839    0   18  130  382     5      0.78993            0   0.00077141       17.773       9.9745       29.829       1.7427 3.9e-09  0.0091   0.016
150807120839    0   20  130  382     5      0.78993            0   0.00097141       17.772       9.9747        29.83       1.7441 5.4e-09  0.0091   0.016
150807120839    0   22  130  382     5      0.78992            0    0.0011713        17.77       9.9744       29.832       1.7468 1.6e-09  0.0091   0.016
150807120839    0   24  130  382     5       0.7899            0    0.0013704       17.766       9.9733       29.833       1.7516 3.2e-09  0.0091   0.016
150807120839    0   27  130  382     5      0.78994            0     0.001568       17.769        9.976       29.835        1.747 8.4e-09  0.0091   0.016
150807120839    0   29  130  382     5      0.78992            0    0.0017675       17.766       9.9753       29.837       1.7507 3.9e-09  0.0091   0.016
150807120839    0   35  130  382     5      0.78999            0    0.0019544       17.774       9.9813       29.841       1.7384 5.2e-09  0.0091   0.016
150807120839    0   37  130  382     5      0.79001            0    0.0021535       17.775       9.9831       29.843        1.736 6.7e-09  0.0091   0.016
150807120839    0   39  130  382     5      0.79005            0    0.0023498       17.779       9.9864       29.846       1.7303 9.7e-10  0.0091   0.016
150807120839    0   44  130  382     5         0.79            0    0.0025418       17.771       9.9821       29.845       1.7426 2.5e-09  0.0091   0.016
150807120839    0   46  130  382     5         0.79            0    0.0027418        17.77       9.9824       29.847       1.7439 5.5e-09  0.0091   0.016
150807120839    0   48  130  382     5      0.78999            0    0.0029418       17.768       9.9823       29.849       1.7463 6.8e-09  0.0091   0.016
150807120839    0   50  130  382     5      0.78998            0    0.0031413       17.765       9.9813        29.85       1.7507 8.8e-09  0.0091   0.016
150807120839    0   53  130  382     5      0.79001            0    0.0033382       17.768       9.9842       29.853        1.746 3.5e-09  0.0091   0.016
150807120839    0   55  130  382     5      0.79001            0    0.0035381       17.765       9.9838       29.854       1.7492 9.3e-09  0.0091   0.016
150807120839    0   58  130  382     5      0.79002            0    0.0037379       17.765       9.9846       29.856       1.7495 8.2e-09  0.0091   0.016
150807120839    0   61  130  382     5      0.79004            0    0.0039367       17.766       9.9863       29.858       1.7476 7.4e-09  0.0091   0.016
150807120839    0   63  130  382     5      0.79002            0    0.0041362       17.762       9.9851       29.859       1.7526 3.9e-09  0.0092   0.016
150807120839    0   68  130  382     5      0.79003            0    0.0043361       17.762       9.9856       29.861       1.7537 3.5e-09  0.0092   0.016
150807120839    0   79  130  382     5      0.79009            0    0.0045256       17.767       9.9907       29.865        1.744 4.5e-09  0.0092   0.016
150807120839    0   81  130  382     5       0.7901            0    0.0047256       17.766       9.9909       29.867       1.7458 4.3e-09  0.0092   0.016
150807120839    0   83  130  382     5      0.79009            0    0.0049254       17.763       9.9902       29.868       1.7497 5.1e-09  0.0092   0.016
150807120839    0   91  130  382     5      0.79014            0    0.0051177       17.768       9.9944       29.872        1.742 7.9e-09  0.0092   0.016
150807120839    0   93  130  382     5      0.79016            0    0.0053174       17.767       9.9951       29.874       1.7427 5.1e-09  0.0092   0.016
150807120839    0   95  130  382     5      0.79016            0    0.0055172       17.767       9.9958       29.876       1.7436 5.5e-09  0.0092   0.017
150807120839    0   97  130  382     5      0.79017            0    0.0057171       17.765       9.9959       29.878       1.7456 6.1e-09  0.0092   0.017
150807120839    0   99  130  382     5      0.79016            0    0.0059171       17.763       9.9953       29.879       1.7494 6.8e-09  0.0092   0.017
150807120841    0    0  130  382     5         0.78            0            0       16.565       9.1822       29.485       3.6441 1.2e-14  0.0076   0.013
150807120841    0    3  130  382     5      0.77991            0   0.00017891       16.566       9.1846       29.484       3.6425 2.9e-10  0.0076   0.013
150807120841    0    5  130  382     5      0.77982            0   0.00035781       16.557       9.1794       29.482       3.6558 4.6e-10  0.0075   0.013
150807120841    0    7  130  382     5      0.77974            0   0.00053972       16.549       9.1746       29.481       3.6678   6e-10  0.0075   0.013
150807120841    0   10  130  382     5      0.77987            0   0.00068852       16.566       9.1858       29.486       3.6413 1.8e-09  0.0076   0.013
150807120841    0   12  130  382     5      0.77985            0   0.00088761       16.566        9.186       29.487       3.6415 3.9e-10  0.0076   0.013
150807120841    0   14  130  382     5      0.77985            0    0.0010876       16.567       9.1874       29.488       3.6386 4.9e-09  0.0076   0.013
150807120841    0   16  130  382     5      0.77987            0     0.001287       16.571       9.1901       29.491       3.6327 6.6e-10  0.0076   0.013
150807120841    0   18  130  382     5      0.77993            0    0.0014778       16.579       9.1961       29.494       3.6189 1.8e-09  0.0076   0.014
150807120841    0   26  130  382     5      0.77975            0    0.0015667        16.56       9.1834       29.489       3.6496 1.7e-09  0.0076   0.013
150807120841    0   28  130  382     5      0.77969            0    0.0017575       16.555       9.1805       29.488       3.6573 1.3e-09  0.0076   0.013
150807120841    0   30  130  382     5      0.77961            0    0.0019403       16.547       9.1759       29.487        3.669 1.9e-09  0.0076   0.013
150807120841    0   33  130  382     5      0.77959            0    0.0021392       16.546       9.1759       29.488       3.6694 5.5e-09  0.0076   0.013
150807120841    0   36  130  382     5      0.77971            0    0.0022984       16.562       9.1861       29.493       3.6455 3.3e-09  0.0076   0.014
150807120841    0   38  130  382     5      0.77969            0    0.0024976       16.561       9.1863       29.494       3.6456   6e-09  0.0076   0.014
150807120841    0   40  130  382     5      0.77966            0     0.002696        16.56        9.186       29.495        3.647   9e-09  0.0076   0.014
150807120841    0   42  130  382     5      0.77963            0    0.0028933       16.558        9.185       29.495       3.6499 1.4e-09  0.0076   0.014
150807120841    0   44  130  382     5      0.77958            0    0.0030879       16.555       9.1831       29.495       3.6551   2e-09  0.0076   0.014
150807120841    0   46  130  382     5      0.77951            0    0.0032753       16.548       9.1794       29.494       3.6647 2.9e-09  0.0076   0.014
150807120841    0   49  130  382     5      0.77952            0    0.0034752       16.551       9.1812       29.496       3.6608 2.7e-09  0.0076   0.014
150807120841    0   52  130  382     5      0.77972            0    0.0035039       16.573        9.196       29.503       3.6257 6.9e-09  0.0076   0.014
150807120841    0   66  130  382     5      0.77969            0    0.0037019       16.572       9.1954       29.503       3.6277 1.9e-09  0.0076   0.014
150807120841    0   70  130  382     5      0.77969            0    0.0039018       16.574       9.1972       29.505        3.624 4.6e-09  0.0076   0.014
150807120843    0    0  130  382     5         0.77            0            0       15.447       8.4631       29.168       5.3789 1.9e-15  0.0065   0.011
150807120843    0    3  130  382     5       0.7699            0   0.00017571       15.448       8.4654       29.166       5.3773 9.4e-11  0.0065   0.012
150807120843    0    5  130  382     5      0.76981            0   0.00035142       15.441       8.4607       29.164       5.3887 1.5e-10  0.0065   0.012
150807120843    0    7  130  382     5      0.76972            0   0.00053071       15.434       8.4565       29.163       5.3989 1.9e-10  0.0065   0.012
150807120843    0    9  130  382     5       0.7696            0   0.00069047       15.423       8.4499        29.16       5.4147   3e-10  0.0065   0.012
150807120843    0   16  130  382     5      0.76972            0   0.00085142       15.439       8.4598       29.165        5.391 6.8e-10  0.0065   0.012
150807120843    0   18  130  382     5      0.76969            0    0.0010491       15.438       8.4598       29.166        5.391 7.3e-10  0.0065   0.012
150807120843    0   20  130  382     5      0.76961            0    0.0012325       15.433       8.4562       29.164       5.3996 3.5e-10  0.0065   0.012
150807120843    0   22  130  382     5      0.76949            0    0.0013934       15.423       8.4498       29.162       5.4151 5.7e-10  0.0065   0.012
150807120843    0   25  130  382     5      0.76949            0    0.0015934       15.425       8.4516       29.163       5.4109 3.8e-09  0.0065   0.012
150807120843    0   28  130  382     5      0.76959            0    0.0017635       15.439       8.4605       29.168       5.3894 1.1e-09  0.0065   0.012
150807120843    0   30  130  382     5      0.76956            0    0.0019604       15.438       8.4602       29.168       5.3902 3.1e-09  0.0065   0.012
150807120843    0   32  130  382     5      0.76948            0    0.0021442       15.433       8.4567       29.167       5.3986   6e-10  0.0065   0.012
150807120843    0   34  130  382     5      0.76936            0    0.0023069       15.423       8.4505       29.164       5.4136   9e-10  0.0065   0.012
150807120843    0   37  130  382     5      0.76943            0    0.0024956       15.433        8.457       29.168       5.3981 9.9e-10  0.0065   0.012
150807120843    0   39  130  382     5      0.76937            0    0.0026871       15.429       8.4551       29.167       5.4027 8.3e-09  0.0065   0.012
150807120843    0   42  130  382     5      0.76936            0    0.0028869       15.432       8.4566       29.169       5.3992   8e-10  0.0065   0.012
150807120843    0   44  130  382     5      0.76927            0    0.0030659       15.425       8.4524       29.167       5.4093 9.8e-10  0.0065   0.012
150807120843    0   47  130  382     5      0.76941            0    0.0032116       15.442       8.4632       29.172       5.3834 1.6e-09  0.0065   0.012
150807120843    0   49  130  382     5      0.76938            0    0.0034099       15.442       8.4635       29.173       5.3827 3.5e-09  0.0065   0.012
150807120843    0   51  130  382     5      0.76933            0    0.0036036        15.44       8.4621       29.173        5.386 7.9e-09  0.0065   0.012
150807120843    0   53  130  382     5      0.76927            0    0.0037919       15.435       8.4595       29.172       5.3925 9.7e-10  0.0065   0.012
150807120843    0   55  130  382     5      0.76917            0    0.0039676       15.428       8.4548        29.17       5.4038 1.3e-09  0.0065   0.012
150807120843    0   58  130  382     5      0.76919            0    0.0041667       15.433       8.4581       29.172        5.396 3.6e-09  0.0065   0.012
150807120843    0   60  130  382     5      0.76911            0    0.0043525       15.428        8.455       29.171       5.4035 1.2e-09  0.0065   0.012
150807120843    0   63  130  382     5      0.76928            0    0.0044594       15.447       8.4675       29.177       5.3735 1.7e-09  0.0065   0.012
150807120843    0   65  130  382     5      0.76923            0    0.0046528       15.445       8.4661       29.177        5.377 9.3e-09  0.0065   0.012
150807120843    0   67  130  382     5      0.76922            0    0.0048521       15.446        8.467       29.178       5.3748 3.7e-09  0.0065   0.012
150807120843    0   69  130  382     5      0.76921            0    0.0050521       15.448       8.4688       29.179       5.3705 1.6e-09  0.0065   0.012
150807120843    0   71  130  382     5      0.76924            0    0.0052497       15.455       8.4729       29.182       5.3607 3.8e-09  0.0065   0.012
150807120843    0   74  130  382     5       0.7693            0    0.0054426       15.463       8.4784       29.185       5.3476   7e-09  0.0065   0.012
150807120843    0   76  130  382     5      0.76911            0    0.0055169       15.445        8.467        29.18       5.3748 5.6e-09  0.0065   0.012
150807120843    0   78  130  382     5      0.76911            0    0.0057169       15.447       8.4684       29.181       5.3717 3.5e-09  0.0065   0.012
150807120843    0   80  130  382     5      0.76913            0     0.005915       15.453       8.4722       29.183       5.3627   2e-09  0.0065   0.012
150807120843    0   83  130  382     5      0.76921            0    0.0060993       15.463       8.4793       29.187       5.3458 9.3e-09  0.0065   0.012
150807120843    0   85  130  382     5      0.76907            0    0.0062384       15.451       8.4711       29.183       5.3656 2.4e-09  0.0065   0.012
150807120843    0   87  130  382     5      0.76915            0    0.0064221       15.461       8.4782       29.187       5.3487 8.7e-09  0.0065   0.012
150807120843    0   89  130  382     5      0.76899            0    0.0065472       15.447        8.469       29.183       5.3707 2.3e-09  0.0065   0.012
150807120843    0   91  130  382     5      0.76903            0    0.0067433       15.454       8.4736       29.186       5.3598 2.4e-09  0.0065   0.012
150807120843    0   96  130  382     5      0.76908            0    0.0069378       15.461       8.4786       29.189       5.3478 3.2e-09  0.0066   0.012
150807120843    0   98  130  382     5      0.76889            0    0.0069995       15.443       8.4667       29.183       5.3761 6.9e-09  0.0065   0.012
150807120845    0    0  130  382     5         0.76            0            0       14.409       7.8045       28.871       6.9694 6.2e-13  0.0057  0.0099
150807120845    0    3  130  382     5       0.7599            0   0.00017441        14.41       7.8066        28.87       6.9679 8.3e-09  0.0057   0.011
150807120845    0    5  130  382     5       0.7598            0   0.00034882       14.403       7.8024       28.868       6.9777 8.3e-09  0.0057   0.011
150807120845    0    7  130  382     5      0.75971            0   0.00052693       14.398       7.7987       28.867       6.9864 7.6e-09  0.0057   0.011
150807120845    0    9  130  382     5      0.75959            0    0.0006862       14.388        7.793       28.864       7.0002 1.3e-10  0.0057   0.011
150807120845    0   12  130  382     5      0.75964            0   0.00088047       14.397       7.7982       28.867       6.9874 1.9e-10  0.0057   0.011
150807120845    0   14  130  382     5      0.75957            0    0.0010681       14.393        7.796       28.866       6.9924 5.2e-09  0.0057   0.011
150807120845    0   16  130  382     5      0.75945            0    0.0012239       14.384       7.7899       28.863       7.0069 2.1e-10  0.0057   0.011
150807120845    0   19  130  382     5      0.75945            0    0.0014237       14.388       7.7927       28.865       6.9998 5.8e-09  0.0057   0.011
150807120845    0   21  130  382     5      0.75936            0    0.0015981       14.382       7.7886       28.863       7.0096 8.7e-09  0.0057   0.011
150807120845    0   24  130  382     5      0.75932            0    0.0017954       14.382       7.7888       28.864       7.0089 6.9e-10  0.0057   0.011
150807120845    0   27  130  382     5      0.75951            0    0.0018696       14.402       7.8013        28.87       6.9787 3.1e-10  0.0057   0.011
150807120845    0   29  130  382     5      0.75951            0    0.0020696       14.405       7.8034       28.871       6.9734 3.5e-09  0.0057   0.011
150807120845    0   31  130  382     5      0.75945            0    0.0022619       14.403       7.8021       28.871       6.9761   4e-09  0.0057   0.011
150807120845    0   33  130  382     5      0.75938            0    0.0024473       14.399       7.7996        28.87       6.9822 6.6e-09  0.0057   0.011
150807120845    0   35  130  382     5      0.75927            0    0.0026188       14.392       7.7951       28.868       6.9928 9.5e-09  0.0057   0.011
150807120845    0   37  130  382     5      0.75913            0    0.0027609        14.38       7.7879       28.865         7.01 4.8e-10  0.0057   0.011
150807120845    0   40  130  382     5      0.75905            0    0.0029421       14.375       7.7847       28.863       7.0175 7.8e-09  0.0057   0.011
150807120845    0   43  130  382     5      0.75908            0    0.0031403       14.382       7.7886       28.866       7.0078 6.7e-09  0.0057   0.011
150807120845    0   45  130  382     5      0.75898            0    0.0033172       14.376       7.7848       28.864       7.0167 8.8e-09  0.0057   0.011
150807120845    0   51  130  382     5      0.75911            0    0.0034695       14.391       7.7946       28.869       6.9929 8.2e-10  0.0057   0.011
150807120845    0   53  130  382     5      0.75909            0    0.0036678       14.392       7.7952       28.869       6.9912 1.1e-09  0.0057   0.011
150807120845    0   55  130  382     5      0.75898            0     0.003838       14.385       7.7906       28.867       7.0021 5.6e-10  0.0057   0.011
150807120845    0   58  130  382     5      0.75899            0    0.0040379       14.389       7.7932       28.869       6.9957 2.8e-09  0.0057   0.011
150807120845    0   60  130  382     5      0.75889            0    0.0042132       14.382       7.7892       28.867       7.0051 9.4e-09  0.0057   0.011
150807120845    0   63  130  382     5      0.75892            0    0.0044115       14.389        7.793       28.869       6.9956 5.3e-09  0.0057   0.011
150807120845    0   65  130  382     5      0.75883            0    0.0045921       14.383       7.7898       28.868       7.0033 8.6e-09  0.0057   0.011
150807120845    0   68  130  382     5      0.75878            0    0.0047852       14.382       7.7887       28.868       7.0057 5.1e-09  0.0057   0.011
150807120845    0   71  130  382     5      0.75882            0    0.0049813       14.389       7.7933        28.87       6.9943 6.4e-09  0.0057   0.011
150807120845    0   73  130  382     5      0.75874            0    0.0051652       14.385       7.7905       28.869       7.0008 8.1e-09  0.0057   0.011
150807120845    0   75  130  382     5       0.7586            0    0.0053057       14.373       7.7832       28.866       7.0182 8.7e-10  0.0057   0.011
150807120845    0   81  130  382     5      0.75869            0    0.0054807       14.386       7.7912        28.87       6.9988 9.3e-10  0.0057   0.011
150807120845    0   83  130  382     5      0.75864            0    0.0056746       14.384       7.7904        28.87       7.0006 5.2e-09  0.0057   0.011
150807120845    0   85  130  382     5      0.75852            0    0.0058285       14.375       7.7842       28.867       7.0153 9.3e-10  0.0057   0.011
150807120845    0   88  130  382     5      0.75862            0    0.0059993       14.388       7.7925       28.871        6.995   1e-09  0.0057   0.011
150807120845    0   90  130  382     5      0.75858            0    0.0061947       14.387       7.7921       28.872       6.9958 4.7e-09  0.0057   0.011
150807120845    0   92  130  382     5      0.75846            0    0.0063554       14.378       7.7865       28.869       7.0091 9.9e-10  0.0057   0.011
150807120845    0   95  130  382     5      0.75851            0    0.0065493       14.386       7.7917       28.872       6.9964   6e-09  0.0057   0.011
150807120845    0   97  130  382     5      0.75843            0    0.0067346       14.382       7.7891       28.871       7.0023 8.3e-09  0.0057   0.011
150807120847    0    0  130  382     5         0.75            0            0       13.446       7.2016       28.595       8.4263 3.9e-12   0.005   0.009
150807120847    0    3  130  382     5       0.7499            0   0.00017402       13.446       7.2034       28.593        8.425 5.9e-09   0.005  0.0096
150807120847    0    5  130  382     5       0.7498            0   0.00034803        13.44       7.1997       28.591       8.4335 5.9e-09   0.005  0.0096
150807120847    0    7  130  382     5      0.74971            0   0.00052564       13.435       7.1965        28.59        8.441 5.4e-09   0.005  0.0096
150807120847    0    9  130  382     5      0.74959            0   0.00068515       13.427       7.1914       28.588        8.453 7.4e-09   0.005  0.0096
150807120847    0   11  130  382     5      0.74943            0   0.00080616       13.415       7.1836       28.584       8.4715 8.2e-09   0.005  0.0096
150807120847    0   18  130  382     5      0.74953            0   0.00098207       13.427       7.1911       28.588        8.453 1.4e-10   0.005  0.0096
150807120847    0   20  130  382     5      0.74948            0    0.0011755       13.426       7.1904       28.588       8.4543 1.7e-09   0.005  0.0096
150807120847    0   22  130  382     5      0.74935            0    0.0013286       13.417       7.1848       28.585       8.4676 7.8e-09   0.005  0.0096
150807120847    0   25  130  382     5      0.74944            0    0.0015038       13.429       7.1924       28.589        8.449   2e-10   0.005  0.0096
150807120847    0   27  130  382     5      0.74939            0    0.0016976       13.429       7.1918       28.589       8.4501 1.8e-09   0.005  0.0096
150807120847    0   29  130  382     5      0.74927            0    0.0018556        13.42       7.1866       28.586       8.4623 7.6e-09   0.005  0.0096
